Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.13 IPIRANGA,689387,BOMBA DE VACUO MANUAL PRIMAX,12,"R$ 255,65","R$ 0,00",BOMBA DE VÁCUO C/ADAPTADORES,48.4%,2002-12-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'BOMBA DE VÁCUO C/ADAPTADORES...'. Possível reclassificação.
1.13 IPIRANGA,730478,MOTOR M111 4 CILINDROS A GASOLINA,12,"R$ 3452,09","R$ 0,00",PEÇAS P/O MOTOR VW 3 CILINDROS UP,44.4%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (44.4%) com consumível 'PEÇAS P/O MOTOR VW 3 CILINDROS UP...'. Possível reclassificação.
1.13 IPIRANGA,730479,MOTOR M 120 12 CILINDROS A GASOLINA,12,"R$ 3452,09","R$ 0,00",PEÇAS P/O MOTOR VW 3 CILINDROS UP,43.9%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.9%) com consumível 'PEÇAS P/O MOTOR VW 3 CILINDROS UP...'. Possível reclassificação.
1.13 IPIRANGA,1241708,SCRAP DE AUTOMÓVEL BMW MOD. I3 REX - EDUCACIONAL,10,"R$ 135225,30","R$ 20283,79",SOFTWARE FACTORY I/O EDUCACIONAL,25.9%,2021-09-23 00:00:00,MANTER: Similaridade muito baixa (25.9%). Mantém como patrimônio.
1.13 IPIRANGA,1241711,SCRAP DE AUTOMÓVEL PRIUS - HÍBRIDO,10,"R$ 25509,22","R$ 3826,40",MECÂNICA DE AUTOMÓVEL I -  SUSP.DIREÇÃO,30.3%,2021-09-24 00:00:00,MANTER: Baixa similaridade (30.3%) com consumível 'MECÂNICA DE AUTOMÓVEL I -  SUSP.DIREÇÃO...'. Provavelmente corretamente classificado.
1.13 IPIRANGA,758577,MOTOR 410T PARA EXPOSICAO MWM,12,"R$ 15750,00","R$ 0,00",JOGO DE JUNTA DE MOTOR MWM,33.2%,2006-09-30 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'JOGO DE JUNTA DE MOTOR MWM...'. Provavelmente corretamente classificado.
1.13 IPIRANGA,758578,MOTOR 610T PARA EXPOSICAO MWM,12,"R$ 21000,00","R$ 0,00",JOGO DE JUNTA DE MOTOR MWM,33.2%,2006-09-30 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'JOGO DE JUNTA DE MOTOR MWM...'. Provavelmente corretamente classificado.
1.13 IPIRANGA,171085,CARRINHO C RODA DE FERRO,30,"R$ 182,18","R$ 0,00",PARAFUSO RODA DE FERRO,57.2%,1967-12-31 00:00:00,AVALIAR: Similaridade moderada (57.2%) com consumível 'PARAFUSO RODA DE FERRO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,1363670,VEÍCULO UTILITÁRIO FURGÃO COMPACTO,10,"R$ 116590,00","R$ 108817,33",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,32.1%,2025-08-11 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1363671,VEÍCULO UTILITÁRIO FURGÃO COMPACTO,10,"R$ 116590,00","R$ 108817,33",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,32.1%,2025-08-11 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1099664,VEÍCULO SPACEFOX PRATA TREND / VW - FQF8126,7,"R$ 49890,00","R$ 0,00","AÇO PRATA L QUAD 5/8""",24.2%,2014-05-13 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1150046,REBOQUE ESPECIAL COMPLETO PARA CARGA FSY-1608,12,"R$ 18400,00","R$ 0,00",ENGATE RÁPIDO COMPLETO P/CARRETA 301 M16,24.0%,2015-12-30 00:00:00,MANTER: Similaridade muito baixa (24.0%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,289631,EMPILHADEIRA YALE CAP. 2000 KG - PLACA CRT 7129,20,"R$ 182,18","R$ 0,00",CAIXA D'ÁGUA CAP. 2000 LITROS,27.3%,1975-01-01 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1086270,VEÍCULO RENAULT KANGOO 1.6 BRANCO FME0630,10,"R$ 47500,00","R$ 0,00",BOMBA DE ÓLEO RENAULT KANGOO,35.7%,2013-11-27 00:00:00,MANTER: Baixa similaridade (35.7%) com consumível 'BOMBA DE ÓLEO RENAULT KANGOO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1190478,VEÍCULO PARTNER FURGÃO/ PEUGEOT - FIG 4749,10,"R$ 50886,00","R$ 0,00",BIELETA DIANTEIRA PARTNER PEUGEOT,32.5%,2017-10-01 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'BIELETA DIANTEIRA PARTNER PEUGEOT...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,1237627,VEÍCULO UTILITÁRIO TIPO FURGÃO - FIORINO - GGO4E82,10,"R$ 76400,00","R$ 0,00",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,26.6%,2020-12-21 00:00:00,MANTER: Similaridade muito baixa (26.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1258645,CARROCERIA BAÚ 3.500X2.200X2.260mm,12,"R$ 22800,00","R$ 6460,00",CARROCERIA,27.6%,2022-05-19 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1279012,VEÍCULO UTILITÁRIO TIPO FURGÃO - FTE 8D94,10,"R$ 104600,00","R$ 55786,67",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,27.7%,2023-08-22 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1280367,VEÍCULO UTILITÁRIO TIPO FURGÃO MASTER-GHY8A53,10,"R$ 258000,00","R$ 146200,00",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,26.7%,2023-10-06 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1300938,CARROCERIA BAÚ 3.500X2.200X2.260mm,12,"R$ 21800,00","R$ 14533,33",CARROCERIA,27.6%,2024-04-01 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,1307970,VEÍCULO UTILITÁRIO ELÉTRICO,10,"R$ 292690,00","R$ 224395,67",PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO,36.1%,2024-10-22 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'PNEU ARO 165/70R 13 P/VEÍCULO UTILITÁRIO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,908648,VEÍCULO VW KOMBI/STANDARD PLACA ELR 2089,10,"R$ 38900,00","R$ 0,00",PLACA DE CONTROLE STANDARD-C MMM,30.0%,2009-09-22 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'PLACA DE CONTROLE STANDARD-C MMM...'. Provavelmente corretamente classificado.
1.17 MOGI DAS CRUZES,1279001,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - FWM-9H14,7,"R$ 119700,00","R$ 63840,00",MOUSE ÓPTICO CORPORATIVO - COM FIO 25/26,25.3%,2023-08-08 00:00:00,MANTER: Similaridade muito baixa (25.3%). Mantém como patrimônio.
1.17 MOGI DAS CRUZES,912373,"EMPILHADEIRA 2,5T/HELI CPQD25",20,"R$ 55000,00","R$ 0,00",CABO DE ACELERADOR EMPILHADEIRA HELI,43.7%,2009-11-03 00:00:00,AVALIAR: Similaridade moderada (43.7%) com consumível 'CABO DE ACELERADOR EMPILHADEIRA HELI...'. Possível reclassificação.
1.18 SANTO ANDRÉ,978000,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-10 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.19 OSASCO,717924,"EMPILHADEIRA 2,5 TONELLADAS",20,"R$ 80955,00","R$ 0,00",COOLANT EMPILHADEIRA,38.7%,2004-03-31 00:00:00,MANTER: Baixa similaridade (38.7%) com consumível 'COOLANT EMPILHADEIRA...'. Provavelmente corretamente classificado.
1.19 OSASCO,978272,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-16 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.20 SÃO BERNARDO DO CAMPO,1279043,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - EBW-5B82,7,"R$ 119700,00","R$ 63840,00",MOUSE ÓPTICO CORPORATIVO - COM FIO 25/26,26.1%,2023-08-22 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,977999,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-14 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.20 SÃO BERNARDO DO CAMPO,980498,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-15 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.22 GUARULHOS,978276,"EMPILHADEIRA 2,5 TON ELETRÔNICA /TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-10 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.22 GUARULHOS,1279000,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - EQL-1J13,7,"R$ 119700,00","R$ 63840,00",CARIMBO AUTOMÁTICO COMPLETO N.° 30,26.1%,2023-08-21 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
1.22 GUARULHOS,1082293,MOTO YAMAHA FAZER 250,7,"R$ 9249,07","R$ 0,00",FILTRO ÓLEO YAMAHA FAZER,43.3%,2013-08-31 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'FILTRO ÓLEO YAMAHA FAZER...'. Possível reclassificação.
1.22 GUARULHOS,1082294,MOTO YAMAHA FACTOR YBR 125E,7,"R$ 3401,81","R$ 0,00",KIT SUSP.TRAS.MOTO SCOOTER YAMAHA,26.6%,2013-08-31 00:00:00,MANTER: Similaridade muito baixa (26.6%). Mantém como patrimônio.
1.22 GUARULHOS,1082295,MOTO YAMAHA XTZ 125K,7,"R$ 4620,57","R$ 0,00",KIT SUSP.TRAS.MOTO SCOOTER YAMAHA,30.0%,2013-08-31 00:00:00,MANTER: Similaridade muito baixa (30.0%). Mantém como patrimônio.
1.22 GUARULHOS,1146613,MOTO YAMAHA FAZER YS250,7,"R$ 10357,00","R$ 0,00",FILTRO ÓLEO YAMAHA FAZER,42.5%,2015-11-30 00:00:00,AVALIAR: Similaridade moderada (42.5%) com consumível 'FILTRO ÓLEO YAMAHA FAZER...'. Possível reclassificação.
1.22 GUARULHOS,1146615,MOTO YAMAHA XTZ 125XE,7,"R$ 6330,00","R$ 0,00",KIT SUSP.TRAS.MOTO SCOOTER YAMAHA,29.7%,2015-11-30 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
1.22 GUARULHOS,1148715,MOTOCICLETA XTZ 125E VERMELHA / YAMAHA,7,"R$ 6724,00","R$ 0,00",MOLA R16 X 32 VERMELHA,27.6%,2015-12-30 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.22 GUARULHOS,1148717,MOTOCICLETA XTZ 125E - AZUL / YAMAHA,7,"R$ 6724,00","R$ 0,00",TINTA EPÓXI 2.5L AZUL,25.8%,2015-12-30 00:00:00,MANTER: Similaridade muito baixa (25.8%). Mantém como patrimônio.
1.22 GUARULHOS,1148719,MOTOCICLETA XTZ 125XK - BRANCA / YAMAHA,7,"R$ 5138,21","R$ 0,00",ALMOTOLIA BRANCA,27.0%,2015-12-30 00:00:00,MANTER: Similaridade muito baixa (27.0%). Mantém como patrimônio.
1.22 GUARULHOS,1266628,SCRAP DE MOTOCICLETA CROSSER LARANJA - YAMAHA,10,"R$ 8576,00","R$ 3287,47",ESCAPAMENTO DA MOTOCICLETA,27.3%,2022-11-23 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.22 GUARULHOS,1280817,SCRAP DE MOTOCICLETA NEO 125CH VERMELHA - YAMAHA,10,"R$ 9135,00","R$ 5176,50",ESCAPAMENTO DA MOTOCICLETA,25.0%,2023-10-27 00:00:00,MANTER: Similaridade muito baixa (25.0%). Mantém como patrimônio.
1.22 GUARULHOS,660919,MOTOR MOTO YAMAHA XT225,12,"R$ 1293,02","R$ 0,00",BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA,46.2%,2000-10-31 00:00:00,AVALIAR: Similaridade moderada (46.2%) com consumível 'BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA...'. Possível reclassificação.
1.22 GUARULHOS,660920,MOTOR MOTO YAMAHA CRYPTON,12,"R$ 1227,73","R$ 0,00",BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA,45.7%,2000-10-31 00:00:00,AVALIAR: Similaridade moderada (45.7%) com consumível 'BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA...'. Possível reclassificação.
1.22 GUARULHOS,660921,MOTOR MOTO YAMAHA XT 600E,12,"R$ 616,53","R$ 0,00",BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA,45.7%,2000-10-31 00:00:00,AVALIAR: Similaridade moderada (45.7%) com consumível 'BLOCO MOTOR DE MOTO SCOOTER COMPL.YAMAHA...'. Possível reclassificação.
1.23 SÃO CAETANO DO SUL,977976,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-07 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.24 SUZANO,1361754,VEÍCULO INJEÇÃO DIRETA AUTOMÁTICO,7,"R$ 110000,00","R$ 100833,33",PUNÇÃO AUTOMÁTICO 5P,32.1%,2025-07-10 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PUNÇÃO AUTOMÁTICO 5P...'. Provavelmente corretamente classificado.
1.24 SUZANO,1243294,SCRAP DE ECOSPORT SE VERSION - PRATA,10,"R$ 5374,30","R$ 985,29",MAINCONTROLLER 2 VERSION 4,29.0%,2021-11-18 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.24 SUZANO,472560,CONJUNTO MOTRIZ DIANTEIRO SANTANA,12,"R$ 182,18","R$ 0,00",CONJUNTO DO CHICOTE DIANTEIRO HB20S,43.6%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (43.6%) com consumível 'CONJUNTO DO CHICOTE DIANTEIRO HB20S...'. Possível reclassificação.
1.24 SUZANO,472666,MOTOR SANTANA,12,"R$ 182,18","R$ 0,00",MOTOR VANE,44.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'MOTOR VANE...'. Possível reclassificação.
1.24 SUZANO,614594,CONJUNTO MOTOR 374 010 14 03 M.B.,12,"R$ 2450,38","R$ 0,00",DISJUNTOR MOTOR 40-3-V 010,45.6%,1995-07-31 00:00:00,AVALIAR: Similaridade moderada (45.6%) com consumível 'DISJUNTOR MOTOR 40-3-V 010...'. Possível reclassificação.
1.24 SUZANO,631163,MOTOR 1.6 MPFI CORSA SEDAN GM,12,"R$ 1546,67","R$ 0,00",VARETA DE ÓLEO CORSA SEDAN 1.6 MPFI 97,49.3%,1997-03-31 00:00:00,AVALIAR: Similaridade moderada (49.3%) com consumível 'VARETA DE ÓLEO CORSA SEDAN 1.6 MPFI 97...'. Possível reclassificação.
1.24 SUZANO,699072,CAIXA DE CAMBIO GOL DIESEL,12,"R$ 690,00","R$ 0,00",JUNTAS P/CAIXA DE CÂMBIO DA KOMBI,41.6%,2003-03-31 00:00:00,AVALIAR: Similaridade moderada (41.6%) com consumível 'JUNTAS P/CAIXA DE CÂMBIO DA KOMBI...'. Possível reclassificação.
1.24 SUZANO,758621,CAIXA DE MUDANCAS A6882602500,12,"R$ 434,00","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,55.4%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (55.4%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Possível reclassificação.
1.24 SUZANO,947874,VEÍCULO LÍNEA ABS DUALOGIC 1.9 FIAT/PROTÓTIPO,7,"R$ 54437,84","R$ 0,00",COXIM CÂMBIO FIAT LÍNEA DUALOGIC,40.3%,2010-07-31 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'COXIM CÂMBIO FIAT LÍNEA DUALOGIC...'. Possível reclassificação.
1.24 SUZANO,969335,VEÍCULO FIAT STRADA ADVENTURE CD 1.8 BCO,7,"R$ 25961,55","R$ 0,00",FILTRO AR - VEÍCULO STRADA,36.5%,2010-12-31 00:00:00,MANTER: Baixa similaridade (36.5%) com consumível 'FILTRO AR - VEÍCULO STRADA...'. Provavelmente corretamente classificado.
1.24 SUZANO,857722,"EMPILHADEIRA 2,5 T FRONTAL - HELI",20,"R$ 51500,00","R$ 0,00",CABO DE ACELERADOR EMPILHADEIRA HELI,43.2%,2008-09-25 00:00:00,AVALIAR: Similaridade moderada (43.2%) com consumível 'CABO DE ACELERADOR EMPILHADEIRA HELI...'. Possível reclassificação.
1.25 DIADEMA,763789,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763790,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763791,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763792,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763793,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763794,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763795,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763796,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763797,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763798,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763799,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,763800,CHAVE DE PARTIDA SUAVE SOFT START,10,"R$ 500,92","R$ 0,00",CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A,67.5%,2006-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.5%) com consumível 'CHAVE DE PARTIDA SUAVE SOFT-STARTER 10A...'. Forte indicação de má classificação.
1.25 DIADEMA,980299,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-10 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.26 TATUAPÉ,978310,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-09 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
1.26 TATUAPÉ,195673,CARRO CAVALETE N 129 CAPAC 6 TON,30,"R$ 182,18","R$ 0,00",PORCA CAVALETE PARA MORSA,26.8%,1969-01-01 00:00:00,MANTER: Similaridade muito baixa (26.8%). Mantém como patrimônio.
1.26 TATUAPÉ,196129,CARRO TROLE N 129 CAPAC 5 TON,20,"R$ 182,18","R$ 0,00",CARRO TROLE P/TALHA MANUAL 1TON,35.5%,1969-01-01 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'CARRO TROLE P/TALHA MANUAL 1TON...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1236519,"IDEA ADVENTURE 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",FILTRO AR CABINE - VEÍCULO IDEA,37.9%,2020-12-09 00:00:00,MANTER: Baixa similaridade (37.9%) com consumível 'FILTRO AR CABINE - VEÍCULO IDEA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1041922,VEÍCULO LIVINA 1.8 SL PRATA - NISSAN,7,"R$ 33158,01","R$ 0,00",COURO CINZA/ PRATA,27.0%,2012-06-30 00:00:00,MANTER: Similaridade muito baixa (27.0%). Mantém como patrimônio.
1.27 JANDIRA,1089365,VEÍCULO HYUNDAI HB20S SEDAN 1.6 CINZA (ENSINO),7,"R$ 49595,00","R$ 0,00",PEDRISCO ESCLA HO CINZA MÉDIO,22.6%,2014-01-31 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
1.27 JANDIRA,1236485,"FIAT 500 LOUNGE 1.4 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",FILTRO DE AR MOTOR FIAT 500 1.4 16V,29.0%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.27 JANDIRA,1243298,SCRAP DE ECOSPORT TITANIUM VERSION - CINZA,10,"R$ 8318,32","R$ 1525,04",BIELETA DA ECOSPORT TITANIUM 2.0 2021,37.9%,2021-11-18 00:00:00,MANTER: Baixa similaridade (37.9%) com consumível 'BIELETA DA ECOSPORT TITANIUM 2.0 2021...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1259653,SCRAP DE SPACEFOX TREND EQJ6775,10,"R$ 4000,00","R$ 1266,67",PIVÔ DA BANDEJA SPACEFOX,25.8%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (25.8%). Mantém como patrimônio.
1.27 JANDIRA,449542,TRASMISSAO MONZA VSR 392/82,12,"R$ 182,18","R$ 0,00",CORREIA DE TRASMISSÃO DE PLÁSTICO,23.7%,1983-08-31 00:00:00,MANTER: Similaridade muito baixa (23.7%). Mantém como patrimônio.
1.27 JANDIRA,468199,MOTOR A GASOLINA MONZA,12,"R$ 182,18","R$ 0,00",PISTÃO P/MOTOR DE MÁQUINAS A GASOLINA,44.3%,1986-04-30 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'PISTÃO P/MOTOR DE MÁQUINAS A GASOLINA...'. Possível reclassificação.
1.27 JANDIRA,472570,MOTOR SANTANA,12,"R$ 182,18","R$ 0,00",MOTOR VANE,44.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'MOTOR VANE...'. Possível reclassificação.
1.27 JANDIRA,472571,TRANSMISSAO SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,39.9%,1986-12-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
